BindingDB Reactant_set_id,Ligand SMILES,IC50 (nM)
261997,NC1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1ccccc1)-c1cccnc1,4.3
50530180,N[C@H](COc1cncc(c1)-c1ccc2[nH]c(=O)oc2c1)Cc1c[nH]c2ccccc12,4.3
330122,CCC(C)(C)NCCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1C#N)-c1ccc(F)c(c1)C(F)(F)F,4.3
228771,C[C@H]1CN(C[C@@H](C)O1)c1cccc(c1)-c1ccc2nc(-c3cccnc3N)n(-c3ccc(cc3)C3(N)CCC3)c2n1,4.36
256513,CN(C)C(=O)c1ccc2OCn3c(nc(c3-c3ccccc3)-c3ccc(cc3)C3(N)CC(C)(O)C3)-c2c1,4.4
256506,CC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3cc(ccc3OCn2c1-c1ccccc1)C#N,4.4
603107,COc1cc(-c2cn[nH]c2)c2nc(c(-c3ccccc3)n2n1)-c1ccc(cc1)C1(N)CCC1,4.4
262004,NC1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1cccc(c1)N1CCOCC1)-c1cccc(O)c1,4.42
286559,CC(=O)OC(C)(C)C(=O)Nc1cccc(c1)-c1ccc2nc(-c3cccnc3N)n(-c3ccc(cc3)C3(N)CCC3)c2n1,4.46
51296609,Cn1ncc(Cl)c1-c1cc(oc1Cl)C(=O)N[C@@H]1CN[C@H](CCn2cncn2)C[C@H]1c1ccc(Cl)c(Cl)c1,4.5
329929,CC(C)c1c(N)ncnc1N1CCC(CC1)c1nc(cn1CC1CNC1)-c1ccc(F)c(C)c1,4.5
329915,CC(C)Oc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CC1CNC1)-c1ccc(F)c(c1)C(F)(F)F,4.5
1135387,CNCCC(NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1,4.5
44980,CSc1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2cc(n[nH]2)-c2ccncc2)cc1,4.5
337112,O=C(Nc1csc(n1)-c1nncn1C1CC1)c1cc(c(cn1)N1CC2(C1)CCOCC2)-n1cnc(c1)C1CC1,4.5
903479,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)N[C@@H](CCCO)c1ccc(Cl)cc1,4.5
30637,N[C@H](COc1cnc(C#N)c(c1)-c1ccc2cnccc2c1)Cc1c[nH]c2ccccc12,4.6
256461,CC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3c(F)cccc3OCn2c1-c1ccccc1,4.6
50445397,Cc1nnc2c3cc(-c4ccccc4)c(nc3ccn12)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2ccccn2)cc1,4.6
51420683,Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2cc(F)cc(F)c2)c(F)c1,4.6
50984417,CCOC(=O)c1c(C)nc(NNC(=O)c2cccc3c2[nH]c2ccccc2c3=O)nc1-c1ccccc1,4.7
51296629,Cn1ncc(Cl)c1-c1cc(oc1Cl)C(=O)N[C@H](CN)Cc1ccc(F)c(F)c1,4.7
261999,NC1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1ccccc1)-c1ccccc1O,4.74
262005,COc1ccc(cc1)-c1nc2ccc(nc2n1-c1ccc(cc1)C1(N)CCC1)-c1cccc(c1)N1CCOCC1,4.78
256475,COc1cccc2OCn3c(nc(c3-c3ccccc3)-c3ccc(cc3)C3(N)CC(O)(C3)C3CC3)-c12,4.8
44958,Cc1c[nH]c2ncnc(N3CC4(CCNCC4)c4ccccc34)c12,4.8
44952,Clc1ccc2N(CC3(CCNCC3)c2c1)c1ncnc2[nH]ccc12,4.8
329831,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1C1CC1)-c1ccc(F)c(c1)C(F)(F)F,4.8
329903,CN(C)CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1-c1cn[nH]c1)-c1ccc(F)c(C)c1,4.8
329848,CCc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(OC)c1,4.8
603204,CNC(=O)c1cc(OCC2CC2)c2nc(c(-c3ccccc3)n2n1)-c1ccc(cc1)C1(N)CCC1,4.8
50638304,CC(=O)Nc1nc2ccc(cc2s1)-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2Cl)c1,4.9
50564046,N[C@H](CNc1ncc(s1)-c1ccc2cnccc2c1)Cc1ccc(cc1)C(F)(F)F,4.9
330002,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCN2CCCC2)-c2ccc(F)c(Cl)c2)c1C1CCC1,4.9
262010,NC1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1cccc(c1)N1CCOCC1)-c1ccnnc1,4.96
50989148,Nc1ncccc1-c1nc2ccc(nc2n1-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,5.0
51001827,NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1,5.0
50638300,CC(=O)Nc1nc2ccc(cc2s1)-c1cnc(Cl)c(NS(=O)(=O)c2ccccc2)c1,5.0
50601468,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(CC1)c1ncnc2[nH]ccc12,5.0
51047221,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(CCCN1CCCCC1)c1ccc(Cl)cc1,5.0
51047222,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(CCCN1CCOCC1)c1ccc(Cl)cc1,5.0
51047250,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(C1CC1)c1ccc(Cl)cc1,5.0
50970148,CC(=O)Nc1cccc(c1)-c1ccc2nc(-c3cccnc3N)n(-c3ccc(CNC(=O)c4cccc(F)c4)cc3)c2n1,5.0
50929054,COC(=O)c1cc(NCCN2CCCC2)c(C)c(c1)N1CCN(CC1)c1ncnc2n[nH]c(Br)c12,5.0
50929055,CCC(=O)c1cc(NCCN2CCCC2)c(C)c(c1)N1CCN(CC1)c1ncnc2n[nH]c(Br)c12,5.0
603133,COCCOc1cc(nn2c(c(nc12)-c1ccc(cc1)C1(N)CCC1)-c1ccccc1)C(N)=O,5.0
50924818,C[C@@H]1CC(=O)Nc2ncnc(N3CCC(CC3)c3nc(CCC(F)(F)F)cn3CCN3CCCC3)c12,5.0
29920,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccc(Br)cc2)c1,5.0
21151,COc1ccc(O)c(C(=O)c2ccc(cc2)C(=O)O[C@@H]2CCCNC[C@H]2NC(=O)c2ccncc2)c1F,5.0
29966,Cc1n[nH]c2cnc(cc12)-c1cncc(OC[C@@H](N)Cc2cccc(F)c2F)c1,5.0
45214,CCn1c(nc2c(ncc(OCCCNCCc3ccc(OC)cc3)c12)C#CC(C)(C)O)-c1nonc1N,5.0
273517,C[C@@H]1Cc2ccccc2N1C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,5.0
290712,COc1cncc(c1)-c1cnc2cc(-c3ccccc3)c(nn12)-c1ccc(cc1)C1(N)CCC1,5.0
256522,CC1(O)CC(O)(C1)c1ccc(cc1)-c1nc2-c3cc(ccc3OCn2c1-c1ccccc1)C(O)=O,5.0
282769,COC(=O)c1cnn2cc(c(nc12)-c1ccc(CN2CCC(CC2)c2n[nH]c(n2)-c2ccccn2)cc1)-c1c(F)cccc1F,5.0
282803,CSc1nc2nc(-c3ccc(CN4CC(C4)c4n[nH]c(n4)-c4cccc(C)n4)cc3)c(cn2n1)-c1ccccc1,5.0
282804,CSc1nc2nc(-c3ccc(CN4CC(C4)c4n[nH]c(n4)-c4ccccn4)cc3)c(cn2n1)-c1ccccc1,5.0
282808,CSc1nc2nc(-c3ccc(CN4CCC(CC4)c4n[nH]c(n4)-c4cccc(C)n4)cc3)c(cn2n1)-c1ccccc1,5.0
288030,NC1(CCC1)c1ccc(cc1)-c1nc2c(Br)cc(Cl)cn2c1-c1ccccc1,5.0
290693,NC1(CCC1)c1ccc(cc1)-c1nn2c(cnc2cc1-c1ccccc1)-c1cccc(c1)C#N,5.0
292861,Fc1cccc2N(CCc12)C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,5.0
282759,CCc1cnn2cc(-c3ccccc3)c(nc12)-c1ccc(CN2CC(C2)c2n[nH]c(n2)-c2cccc(C)n2)cc1,5.0
326926,CC1Cc2c(cccc2Cl)N1C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,5.0
326937,CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,5.0
329916,CCOc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CC1CNC1)-c1ccc(F)c(c1)C(F)(F)F,5.0
326995,O=C(Cc1nc(cc(=O)[nH]1)N1CCOCC1)N1C(Cc2ccccc12)c1ccccc1,5.0
327005,O=C(Cc1nc(cc(=O)[nH]1)N1CCOCC1)N1C(Cc2ccccc12)C1CC1,5.0
327006,CC1Cc2c(cccc2C(F)(F)F)N1C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,5.0
50220480,CO[C@H]1CC[C@@H](CC1)NC[C@@H](C(=O)N1CCN(CC1)c1ncnc2[C@H](O)C[C@@H](C)c12)c1ccc(Cl)cc1,5.0
50220485,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(CC3)C(=O)[C@H](CNC3CCOCC3)c3ccc(Cl)cc3)c12,5.0
50220489,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(CC3)C(=O)[C@H](CNCC3CC3)c3ccc(Cl)cc3)c12,5.0
50417648,CC(=O)N1CCN(CC1)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2ccccn2)cc1,5.0
50417649,C(N1CCC(CC1)c1nnc([nH]1)-c1ccccn1)c1ccc(cc1)-c1nc2nc(ncc2cc1-c1ccccc1)-n1ccnc1,5.0
50417661,C(N1CCC(CC1)c1nnc([nH]1)-c1ccccn1)c1ccc(cc1)-c1nc2nc(ncc2cc1-c1ccccc1)N1CCOCC1,5.0
50530287,Cc1n[nH]c2cnc(cc12)-c1cncc(OC[C@@H](N)Cc2ccc(Br)cc2)c1,5.0
50601474,NC[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(CC1)c1ncnc2[nH]ccc12,5.0
50571878,CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,5.0
50571885,CCn1c(nc2c(nc(OC[C@@H](N)c3ccccc3)cc12)C#CC(C)(C)O)-c1nonc1N,5.0
50638299,COc1ccc(cc1)S(=O)(=O)Nc1cc(cnc1Cl)-c1ccc2nc(NC(C)=O)sc2c1,5.0
51296529,Cn1ncc(Cl)c1-c1coc(c1)C(=O)N[C@@H]1CNCC[C@H]1c1ccc(F)c(F)c1,5.1
50989160,NC(=O)c1ccc2nc(c(-c3ccccc3)n2n1)-c1ccc(cc1)C1(N)CCC1,5.2
50970147,Nc1ncccc1-c1nc2cc(cnc2n1-c1ccc(CNC(=O)c2cccc(F)c2)cc1)-c1cccnc1,5.2
51061496,COc1ncc(cc1F)-c1cc2c(C)nc(N)nc2n([C@H]2CC[C@@H](CC2)OCO)c1=O,5.2
44951,C1N(c2ccccc2C11CCNCC1)c1ncnc2[nH]ccc12,5.3
256471,CC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3ccccc3OCn2c1-c1ccccc1,5.3
1135397,CC(C)(O)C[C@H](NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1,5.4
903511,Cc1c[nH]c2ncnc(N3CCC(N)(CC3)C(=O)N[C@@H](CC(C)(C)O)c3ccc(Cl)cc3)c12,5.4
51324950,CC(C)(N)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1ccccc1)-c1cccnc1N,5.4
30599,N[C@H](COc1cncc(c1)-c1cc2ccncc2s1)Cc1c[nH]c2ccccc12,5.4
256500,NC1(CC(O)(C1)C1CC1)c1ccc(cc1)-c1nc2-c3nccnc3OCn2c1-c1ccccc1,5.4
330109,CC(C)NCCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1C#N)-c1ccc(F)c(c1)C(F)(F)F,5.4
50530179,N[C@H](COc1cncc(c1)-c1ccc2NC(=O)C(=O)c2c1)Cc1c[nH]c2ccccc12,5.4
722868,Cc1cc(ccc1F)-c1cn(CCN2CCC2)c(n1)[C@@H]1CCN(C[C@@H]1F)c1ncnc(N)c1C#N,5.5
722870,Cc1cc(ccc1F)-c1cn(CCN2CCC2)c(n1)[C@@H]1CCN(C[C@@H]1F)c1ncnc(N)c1C(N)=O,5.5
722872,CN(C)CCn1cc(nc1[C@H]1CCN(C[C@H]1F)c1ncnc(N)c1C(N)=O)-c1ccc(F)c(c1)C(F)(F)F,5.5
722876,CCOc1c(N)ncnc1N1CC[C@H]([C@@H](F)C1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(c1)C(F)(F)F,5.5
722878,CCOc1c(N)ncnc1N1CC[C@@H]([C@H](F)C1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(c1)C(F)(F)F,5.5
722880,CC(C)c1c(N)ncnc1N1CC[C@H]([C@@H](F)C1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(C)c1,5.5
722882,CN(C)CCn1cc(nc1[C@@H]1CCN(C[C@@H]1F)c1ncnc(N)c1Cl)-c1ccc(F)c(c1)C(F)(F)F,5.5
722896,CC(C)c1c(N)ncnc1N1CC[C@H]([C@@H](F)C1)c1nc(cn1CCN(C)C)-c1ccc(F)c(c1)C(F)(F)F,5.5
722898,CC(C)c1c(N)ncnc1N1CC[C@H]([C@@H](F)C1)c1nc(cn1CCN)-c1ccc(F)c(c1)C(F)(F)F,5.5
722904,NCCn1cc(nc1[C@@H]1CCN(C[C@@H]1F)c1ncnc(N)c1Cl)-c1ccc(F)c(c1)C(F)(F)F,5.5
722906,CC(C)NCCn1cc(nc1[C@@H]1CCN(C[C@@H]1F)c1ncnc(N)c1C(C)C)-c1ccc(F)c(C)c1,5.5
722908,CNCCn1cc(nc1[C@@H]1CCN(C[C@@H]1F)c1ncnc(N)c1C(C)C)-c1ccc(F)c(C)c1,5.5
722910,CC(C)Oc1c(N)ncnc1N1CC[C@H]([C@@H](F)C1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(C)c1,5.5
722912,Nc1ncnc(N2CC[C@H]([C@@H](F)C2)c2nc(cn2CCN2CCC2)-c2ccc(F)c(c2)C(F)(F)F)c1C#N,5.5
722914,CC(C)c1c(N)ncnc1N1CC[C@H]([C@@H](F)C1)c1nc(cn1CC1CNC1)-c1ccc(F)c(C)c1,5.5
722916,F[C@H]1CN(CC[C@H]1c1nc(cn1CCN1CCC1)-c1ccc(F)c(c1)C(F)(F)F)c1ncnc2[nH]cc(C#N)c12,5.5
722918,F[C@H]1CN(CC[C@H]1c1nc(cn1CCN1CCC1)-c1ccnc(c1)C(F)(F)F)c1ncnc2[nH]cc(C#N)c12,5.5
722920,Cc1cc(ccc1F)-c1cn(CCN2CCC2)c(n1)C1(O)CCN(CC1)c1ncnc(N)c1C#N,5.5
722922,CC(C)c1c(N)ncnc1N1CCC(O)(CC1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(C)c1,5.5
722924,CCc1c(N)ncnc1N1CCC(O)(CC1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(C)c1,5.5
722926,Cc1cc(ccc1F)-c1cn(CCN2CCC2)c(n1)C1(O)CCN(CC1)c1ncnc(N)c1Cl,5.5
722928,Cc1cc(ccc1F)-c1cn(CCN2CCC2)c(n1)C1CCN(CC1(F)F)c1ncnc(N)c1C#N,5.5
722932,CC(C)c1c(N)ncnc1N1CCC(c2nc(cn2CCN2CCC2)-c2ccc(F)c(C)c2)C(F)(F)C1,5.5
722838,NC(=O)c1c(N)ncnc1N1CC[C@H]([C@@H](F)C1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(c1)C(F)(F)F,5.5
722850,CN(C)CCn1cc(nc1[C@@H]1CCN(C[C@@H]1F)c1ncnc(N)c1C#N)-c1ccc(F)c(C)c1,5.5
722854,Nc1ncnc(N2CC[C@H]([C@H](F)C2)c2nc(cn2CCN2CCC2)-c2ccc(F)c(c2)C(F)(F)F)c1Cl,5.5
722856,CN(C)CCn1cc(nc1[C@H]1CCN(C[C@H]1F)c1ncnc(N)c1Cl)-c1ccc(F)c(C)c1,5.5
722858,CCc1c(N)ncnc1N1CC[C@H]([C@@H](F)C1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(c1)C(F)(F)F,5.5
722860,CN(C)CCn1cc(nc1[C@@H]1CCN(C[C@@H]1F)c1ncnc(N)c1C#N)-c1ccc(F)c(c1)C(F)(F)F,5.5
51222798,Cl.Cn1ncc(Br)c1-c1ccc(s1)C(=O)N[C@@H]1CNCC[C@H]1c1cccc(F)c1,5.5
256496,NC1(CCC1)c1ccc(cc1)-c1nc2-c3ccncc3OCn2c1-c1ccccc1,5.5
256510,COc1ccc2OCn3c(nc(c3-c3ccccc3)-c3ccc(cc3)C3(N)CC(C)(O)C3)-c2n1,5.5
329904,Cc1cc(ccc1F)-c1cn(CCN2CCC2)c(n1)C1CCN(CC1)c1ncnc(N)c1-c1cn[nH]c1,5.5
329905,Cc1cc(ccc1F)-c1cn(CCNC(C)(C)C)c(n1)C1CCN(CC1)c1ncnc(N)c1-c1cn[nH]c1,5.5
50563558,Cc1n[nH]c2ccc(cc12)-c1nnc(NC[C@@H](N)Cc2ccc(cc2)C(F)(F)F)s1,5.5
1135385,CCN(CC)CC[C@H](NC(=O)C1(N)CCN(CC1)c1ncnc2[nH]ccc12)c1ccc(Cl)cc1,5.6
50859595,C(N1CCC(CC1)c1nnc([nH]1)-c1ccccn1)c1ccc(cc1)-c1nc2cccnc2cc1-c1ccccc1,5.6
51116606,Clc1c[nH]c2ncnc(N3CCN(CC3)C(=O)C3(CCNCC3)c3cccc(Br)c3)c12,5.6
29924,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2cccc(Cl)c2Cl)c1,5.6
330131,Cc1cc(ccc1F)-c1cn(CCNC2CCCC2)c(n1)C1CCN(CC1)c1ncnc(N)c1C(N)=O,5.6
262001,Nc1ccccc1-c1nc2ccc(nc2n1-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,5.67
50601830,Cc1ccc(cn1)-c1nc2c(C)nc(N)nc2n([C@H]2CC[C@H](O)CC2)c1=O,5.7
51296567,Cn1ncc(Cl)c1-c1cc(oc1Cl)C(=O)N[C@@H]1CN[C@H](CCN2CCCCC2)C[C@H]1c1ccc(Cl)c(Cl)c1,5.7
262009,NC1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1cccc(c1)N1CCOCC1)-c1ncccn1,5.71
50601826,Cc1ccc(cn1)-c1nc2c(C)nc(N)nc2n([C@H]2CC[C@@H](CC2)OCCO)c1=O,5.74
261995,Cn1cc(c(N)n1)-c1nc2ccc(nc2n1-c1ccc(cc1)C1(N)CCC1)-c1ccccc1,5.78
51061484,COc1ncc(cc1F)-c1cc2c(C)nc(N)nc2n([C@H]2CC[C@@H](CC2)OCC(N)=O)c1=O,5.8
44957,Clc1c[nH]c2ncnc(N3CC4(CCNCC4)c4ccccc34)c12,5.8
29916,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2cccc(Cl)c2)c1,5.9
30620,N[C@H](COc1cncc(c1)-c1ccc2NC(=O)\C(=C/c3ccccc3)c2c1)Cc1c[nH]c2ccccc12,5.9
262007,NC1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1cccc(c1)N1CCOCC1)-c1cccc(Cl)c1,5.9
329968,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCN2CCCC2)-c2cccc(F)c2)c1Br,5.9
50530191,N[C@H](COc1cncc(c1)-c1ccc2NC(=O)C(c2c1)c1ccccc1)Cc1c[nH]c2ccccc12,5.9
50929053,Cc1noc(n1)-c1cc(NCCN2CCCC2)c(C)c(c1)N1CCN(CC1)c1ncnc2n[nH]c(Br)c12,6.0
292869,CC1Cc2ccccc2N1C(=O)Cc1nc(cc(=O)[nH]1)N1CCOCC1,6.0
51047208,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(CCCO)c1ccc(Cl)cc1,6.0
50571910,CCn1c(nc2c(nc(CN)cc12)C#CC(C)(C)O)-c1nonc1N,6.0
50612087,CC(C)NCC(Cc1ccc(Cl)c(F)c1)C(=O)N1CCN(CC1)c1ncnc2CO[C@@H](C)c12,6.0
50612084,C[C@@H]1SCc2ncnc(N3CCN(CC3)C(=O)C(Cc3ccc(Cl)cc3)CC(C)(C)N)c12,6.0
50571877,CCn1c(nc2c(nc(CN3CCCC3)cc12)C#CC(C)(C)O)-c1nonc1N,6.0
50563541,N[C@H](CNc1nnc(s1)-c1ccc2[nH]ncc2c1)Cc1ccc(cc1)C(F)(F)F,6.0
50548653,Cc1n[nH]c2ncc(nc12)-c1cc(OC[C@@H](N)Cc2ccccc2)c(N)nc1-c1ccoc1C,6.0
50453750,NCC(NC(=O)c1cc(C2CC2)c(s1)-c1ccnc2[nH]ccc12)c1ccccc1,6.0
50530290,Cc1n[nH]c2cnc(cc12)-c1cncc(OC[C@@H](N)Cc2ccc(F)cc2C)c1,6.0
50453739,NCC(NC(=O)c1ccc(s1)-c1ccnc2[nH]ccc12)c1ccccc1,6.0
875708,Clc1ccc(NC(=O)NC2CCN(Cc3ccc(cc3)-c3nc4cc[nH]c(=O)c4cc3-c3ccccc3)CC2)cc1NC(=O)C=C,6.0
51296566,Cn1ncc(Cl)c1-c1cc(oc1Cl)C(=O)N[C@@H]1CN[C@H](CCN2CCC(O)CC2)C[C@H]1c1ccc(Cl)c(Cl)c1,6.0
51421700,NC(=O)c1cccc2c(N[C@H](CN3CCC3)c3cccc(c3)C(F)(F)F)ncnc12,6.0
51421705,NC(=O)c1cccc2c(N[C@H](CN3CCC3)c3ccc(F)c(c3)C(F)(F)F)ncnc12,6.0
51324953,Cl.Nc1ncccc1-c1nc2ccc(nc2n1-c1ccc(cc1)C1(N)CCC1)-c1cccnc1,6.0
51504401,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c1ncnc2NC(=O)OC(C)c12)c1ccc(Cl)cc1,6.0
29937,Cc1n[nH]c2ccc(cc12)-c1cncc(OC[C@@H](N)Cc2ccc(F)cc2C)c1,6.0
44985,CNc1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2ccccn2)cc1,6.0
45202,CCn1c(nc2c(ncc(OCCCN)c12)C#CC(C)(C)O)-c1nonc1N,6.0
290807,Cc1cc([nH]n1)-c1ccc2nn3cc(-c4ccccc4)c(nc3c2c1)-c1ccc(cc1)C1(N)CCC1,6.0
256480,COc1ccc2-c3nc(c(-c4ccccc4)n3COc2c1)-c1ccc(cc1)C1(N)CC(C)(O)C1,6.0
282784,Brc1cnc2nc(-c3ccc(CN4CC(C4)c4n[nH]c(n4)-c4ccccn4)cc3)c(cn12)-c1ccccc1,6.0
282786,Cc1nc2nc(-c3ccc(CN4CC(C4)c4n[nH]c(n4)-c4cccc(C)n4)cc3)c(cn2c1Br)-c1ccccc1,6.0
282724,Clc1cnc2nc(-c3ccc(CN4CC(C4)c4nnc([nH]4)-c4ccccn4)cc3)c(cn12)-c1ccccc1,6.0
290699,NC1(CCC1)c1ccc(cc1)-c1nn2c(cnc2cc1-c1ccccc1)-c1cccc(CO)c1,6.0
51047213,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(CCS(N)(=O)=O)c1ccc(Cl)cc1,6.0
326903,CC1CN(CCO1)c1cc(=O)[nH]c(CC(=O)Nc2ccc(F)cc2)n1,6.0
50220465,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(CC3)C(=O)[C@H](CNC(C)(C)CO)c3ccc(c(F)c3)C(F)(F)F)c12,6.0
50220472,CC(C)NC[C@@H](C(=O)N1CCN(CC1)c1ncnc2CC[C@@H](C)c12)c1ccc(Cl)cc1,6.0
50220473,C[C@@H]1C[C@@H](O)c2ncnc(N3CCN(CC3)C(=O)[C@H](CN3CCC(F)CC3)c3ccc(Cl)cc3)c12,6.0
50349949,CNc1nccc(n1)-c1ccc(s1)C(=O)N[C@H](CN)Cc1ccc(Cl)cc1Cl,6.0
50417602,CN1CC(C1)N1CCN(CC1)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2ccccn2)cc1,6.0
50530275,N[C@H](COc1cncc(c1)-c1cc2c(n[nH]c2cn1)-c1ccco1)Cc1ccccc1,6.1
329837,COc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CCN1CCC1)-c1ccc(F)c(c1)C(F)(F)F,6.1
219801,NC(=N)n1c2cc(-c3ccccc3)c(nc2ccc1=N)-c1ccc(cc1)C1(N)CCC1,6.1
50563577,Cc1n[nH]c2ccc(cc12)-c1nnc(NC[C@@H](N)Cc2cccc(c2)C(F)(F)F)s1,6.1
256505,CC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3ccc(cc3OCn2c1-c1ccccc1)C#N,6.2
330004,Nc1ncnc(N2CCC(CC2)c2nc(cn2CCN2CCCC2)-c2cccc(Cl)c2)c1C1CCC1,6.2
44984,NC(=O)c1ncc2cc(-c3ccccc3)c(nc2n1)-c1ccc(CN2CCC(CC2)c2nnc([nH]2)-c2ccccn2)cc1,6.2
262008,NC1(CCC1)c1ccc(cc1)-n1c(nc2ccc(nc12)-c1cccc(c1)N1CCOCC1)-c1ccc(Cl)cc1,6.27
50657641,CC(=O)Nc1nc2ccc(cc2s1)-c1cnc(Cl)c(NS(=O)(=O)c2ccc(F)cc2)c1,6.3
603129,CNC(=O)c1cc(OC)c2nc(c(-c3ccccc3)n2n1)-c1ccc(cc1)C1(N)CCC1,6.3
903527,Cc1c[nH]c2ncnc(N3CCC(N)(CC3)C(=O)N[C@@H](CCN3CCNCC3)c3ccc(Cl)cc3)c12,6.3
903533,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)NC(Cc1ncc[nH]1)c1ccc(Cl)cc1,6.3
1135414,NC1(CCN(CC1)c1ncnc2[nH]ccc12)C(=O)N[C@@H](CCN1CCNCC1)c1ccc(Cl)cc1,6.3
330042,CCN(CCn1cc(nc1C1CCN(CC1)c1ncnc(N)c1OC(C)C)-c1ccc(F)c(C)c1)C(C)C,6.3
256501,CC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3nccnc3OCn2c1-c1ccccc1,6.4
51296593,O[C@H]([C@@H](O)C(O)=O)C(O)=O.Cn1ncc(Cl)c1-c1cc(oc1Cl)C(=O)NC1CNCCC1c1ccc(F)c(F)c1,6.4
256467,CC1(O)CC(N)(C1)c1ccc(cc1)-c1nc2-c3cc(F)ccc3OCn2c1-c1ccccc1,6.4
329927,CC(C)Oc1c(N)ncnc1N1CCC(CC1)c1nc(cn1CC1CNC1)-c1ccc(F)c(C)c1,6.4
51296568,Cn1ncc(Cl)c1-c1cc(oc1Cl)C(=O)N[C@@H]1CN[C@H](CCN2CCCC2)C[C@H]1c1ccc(Cl)c(Cl)c1,6.4
27794,Cc1c(C#N)c(N)[nH]c2c(C#N)c(=C)c(=Cc3ccc(o3)-c3ccc(C(O)=O)c(Cl)c3)c12,2600.0
27795,Clc1ccc2[nH]c(=O)c(C(=O)\C=C\c3nc4ccccc4[nH]3)c(-c3ccccc3)c2c1,4500.0
